CMDLINE /Users/kanavanand/venv/bin/python3 main.py
CHLD 2 20.250000 1557307703.1076
CHLD 3 20.296875 1557307703.1077
CHLD 4 20.242188 1557307703.1077
CHLD 5 20.281250 1557307703.1077
CHLD 6 20.500000 1557307703.1077
CHLD 7 20.523438 1557307703.1077
MEM 392.191406 1557307703.2185
CHLD 0 20.261719 1557307703.2267
CHLD 1 20.265625 1557307703.2267
CHLD 2 20.250000 1557307703.2268
CHLD 3 20.296875 1557307703.2268
CHLD 4 20.242188 1557307703.2268
CHLD 5 20.574219 1557307703.2269
CHLD 6 20.500000 1557307703.2269
CHLD 7 20.523438 1557307703.2269
MEM 392.191406 1557307703.3308
CHLD 0 20.261719 1557307703.3407
CHLD 1 20.265625 1557307703.3407
CHLD 2 20.250000 1557307703.3408
CHLD 3 20.296875 1557307703.3408
CHLD 4 20.535156 1557307703.3408
CHLD 5 20.574219 1557307703.3408
CHLD 6 20.500000 1557307703.3408
CHLD 7 20.523438 1557307703.3409
MEM 392.191406 1557307703.4459
CHLD 0 20.261719 1557307703.4554
CHLD 1 20.265625 1557307703.4554
CHLD 2 20.542969 1557307703.4554
CHLD 3 20.597656 1557307703.4554
CHLD 4 20.535156 1557307703.4555
CHLD 5 20.574219 1557307703.4555
CHLD 6 20.500000 1557307703.4555
CHLD 7 20.523438 1557307703.4555
MEM 392.191406 1557307703.5634
CHLD 0 20.261719 1557307703.5716
CHLD 1 20.558594 1557307703.5717
CHLD 2 20.542969 1557307703.5717
CHLD 3 20.597656 1557307703.5717
CHLD 4 20.535156 1557307703.5717
CHLD 5 20.574219 1557307703.5718
CHLD 6 20.500000 1557307703.5718
CHLD 7 20.523438 1557307703.5718
MEM 392.191406 1557307703.6801
CHLD 0 20.554688 1557307703.6888
CHLD 1 20.558594 1557307703.6888
CHLD 2 20.542969 1557307703.6889
CHLD 3 20.597656 1557307703.6889
CHLD 4 20.535156 1557307703.6889
CHLD 5 20.574219 1557307703.6889
CHLD 6 20.500000 1557307703.6890
CHLD 7 20.816406 1557307703.6890
MEM 392.191406 1557307703.7978
CHLD 0 20.554688 1557307703.8081
CHLD 1 20.558594 1557307703.8082
CHLD 2 20.542969 1557307703.8082
CHLD 3 20.597656 1557307703.8082
CHLD 4 20.535156 1557307703.8082
CHLD 5 20.574219 1557307703.8083
CHLD 6 20.792969 1557307703.8083
CHLD 7 20.816406 1557307703.8083
MEM 392.191406 1557307703.9173
CHLD 0 20.554688 1557307703.9245
CHLD 1 20.558594 1557307703.9245
CHLD 2 20.542969 1557307703.9245
CHLD 3 20.597656 1557307703.9246
CHLD 4 20.535156 1557307703.9246
CHLD 5 20.867188 1557307703.9246
CHLD 6 20.792969 1557307703.9247
CHLD 7 20.816406 1557307703.9247
MEM 392.191406 1557307704.0327
CHLD 0 20.554688 1557307704.0400
CHLD 1 20.558594 1557307704.0401
CHLD 2 20.542969 1557307704.0401
CHLD 3 20.597656 1557307704.0401
CHLD 4 20.828125 1557307704.0401
CHLD 5 20.867188 1557307704.0402
CHLD 6 20.792969 1557307704.0402
CHLD 7 20.816406 1557307704.0402
MEM 392.191406 1557307704.1422
CHLD 0 20.554688 1557307704.1514
CHLD 1 20.558594 1557307704.1515
CHLD 2 20.835938 1557307704.1515
CHLD 3 20.890625 1557307704.1516
CHLD 4 20.828125 1557307704.1516
CHLD 5 20.867188 1557307704.1516
CHLD 6 20.792969 1557307704.1517
CHLD 7 20.816406 1557307704.1517
MEM 392.191406 1557307704.2578
CHLD 0 20.554688 1557307704.2659
CHLD 1 20.851562 1557307704.2659
CHLD 2 20.835938 1557307704.2659
CHLD 3 20.890625 1557307704.2660
CHLD 4 20.828125 1557307704.2660
CHLD 5 20.867188 1557307704.2660
CHLD 6 20.792969 1557307704.2661
CHLD 7 20.816406 1557307704.2661
MEM 392.191406 1557307704.3666
CHLD 0 20.847656 1557307704.3778
CHLD 1 20.851562 1557307704.3779
CHLD 2 20.835938 1557307704.3779
CHLD 3 20.890625 1557307704.3779
CHLD 4 20.828125 1557307704.3780
CHLD 5 20.867188 1557307704.3780
CHLD 6 20.792969 1557307704.3780
CHLD 7 20.816406 1557307704.3780
MEM 391.945312 1557307704.4798
CHLD 0 20.847656 1557307704.4880
CHLD 1 20.851562 1557307704.4880
CHLD 2 20.835938 1557307704.4881
CHLD 3 20.890625 1557307704.4881
CHLD 4 20.828125 1557307704.4881
CHLD 5 20.867188 1557307704.4882
CHLD 6 21.085938 1557307704.4882
CHLD 7 21.113281 1557307704.4882
MEM 392.191406 1557307704.5897
CHLD 0 20.847656 1557307704.5986
CHLD 1 20.851562 1557307704.5986
CHLD 2 20.835938 1557307704.5987
CHLD 3 20.890625 1557307704.5987
CHLD 4 20.828125 1557307704.5987
CHLD 5 21.160156 1557307704.5987
CHLD 6 21.085938 1557307704.5988
CHLD 7 21.113281 1557307704.5988
MEM 392.191406 1557307704.6992
CHLD 0 20.847656 1557307704.7085
CHLD 1 20.851562 1557307704.7086
CHLD 2 20.835938 1557307704.7086
CHLD 3 20.890625 1557307704.7087
CHLD 4 21.121094 1557307704.7087
CHLD 5 21.160156 1557307704.7087
CHLD 6 21.085938 1557307704.7087
CHLD 7 21.113281 1557307704.7088
MEM 392.195312 1557307704.8136
CHLD 0 20.847656 1557307704.8250
CHLD 1 20.851562 1557307704.8250
CHLD 2 20.835938 1557307704.8251
CHLD 3 21.183594 1557307704.8251
CHLD 4 21.121094 1557307704.8251
CHLD 5 21.160156 1557307704.8252
CHLD 6 21.085938 1557307704.8252
CHLD 7 21.113281 1557307704.8253
MEM 392.195312 1557307704.9282
CHLD 0 20.847656 1557307704.9359
CHLD 1 21.144531 1557307704.9359
CHLD 2 21.128906 1557307704.9359
CHLD 3 21.183594 1557307704.9360
CHLD 4 21.121094 1557307704.9360
CHLD 5 21.160156 1557307704.9360
CHLD 6 21.085938 1557307704.9360
CHLD 7 21.113281 1557307704.9361
MEM 392.195312 1557307705.0409
CHLD 0 21.140625 1557307705.0487
CHLD 1 21.144531 1557307705.0487
CHLD 2 21.128906 1557307705.0491
CHLD 3 21.183594 1557307705.0492
CHLD 4 21.121094 1557307705.0492
CHLD 5 21.160156 1557307705.0493
CHLD 6 21.085938 1557307705.0493
CHLD 7 21.113281 1557307705.0493
MEM 392.195312 1557307705.1532
CHLD 0 21.140625 1557307705.1610
CHLD 1 21.144531 1557307705.1610
CHLD 2 21.128906 1557307705.1611
CHLD 3 21.183594 1557307705.1611
CHLD 4 21.121094 1557307705.1611
CHLD 5 21.160156 1557307705.1611
CHLD 6 21.085938 1557307705.1612
CHLD 7 21.406250 1557307705.1612
MEM 392.195312 1557307705.2634
CHLD 0 21.140625 1557307705.2726
CHLD 1 21.144531 1557307705.2726
CHLD 2 21.128906 1557307705.2727
CHLD 3 21.183594 1557307705.2727
CHLD 4 21.121094 1557307705.2728
CHLD 5 21.160156 1557307705.2728
CHLD 6 21.378906 1557307705.2728
CHLD 7 21.406250 1557307705.2729
MEM 392.089844 1557307705.3739
CHLD 0 21.140625 1557307705.3810
CHLD 1 21.144531 1557307705.3810
CHLD 2 21.128906 1557307705.3810
CHLD 3 21.183594 1557307705.3810
CHLD 4 21.414062 1557307705.3811
CHLD 5 21.453125 1557307705.3811
CHLD 6 21.378906 1557307705.3811
CHLD 7 21.406250 1557307705.3811
MEM 392.195312 1557307705.4836
CHLD 0 21.140625 1557307705.4934
CHLD 1 21.144531 1557307705.4934
CHLD 2 21.128906 1557307705.4934
CHLD 3 21.476562 1557307705.4935
CHLD 4 21.414062 1557307705.4935
CHLD 5 21.453125 1557307705.4935
CHLD 6 21.378906 1557307705.4935
CHLD 7 21.406250 1557307705.4936
MEM 392.195312 1557307705.6007
CHLD 0 21.140625 1557307705.6085
CHLD 1 21.144531 1557307705.6085
CHLD 2 21.421875 1557307705.6086
CHLD 3 21.476562 1557307705.6086
CHLD 4 21.414062 1557307705.6086
CHLD 5 21.453125 1557307705.6087
CHLD 6 21.378906 1557307705.6087
CHLD 7 21.406250 1557307705.6087
MEM 392.195312 1557307705.7110
CHLD 0 21.140625 1557307705.7183
CHLD 1 21.437500 1557307705.7183
CHLD 2 21.421875 1557307705.7183
CHLD 3 21.476562 1557307705.7184
CHLD 4 21.414062 1557307705.7184
CHLD 5 21.453125 1557307705.7184
CHLD 6 21.378906 1557307705.7184
CHLD 7 21.406250 1557307705.7185
MEM 392.195312 1557307705.8199
CHLD 0 21.433594 1557307705.8275
CHLD 1 21.437500 1557307705.8276
CHLD 2 21.421875 1557307705.8276
CHLD 3 21.476562 1557307705.8276
CHLD 4 21.414062 1557307705.8277
CHLD 5 21.453125 1557307705.8277
CHLD 6 21.378906 1557307705.8277
CHLD 7 21.699219 1557307705.8277
MEM 392.195312 1557307705.9350
CHLD 0 21.433594 1557307705.9447
CHLD 1 21.437500 1557307705.9447
CHLD 2 21.421875 1557307705.9447
CHLD 3 21.476562 1557307705.9448
CHLD 4 21.414062 1557307705.9448
CHLD 5 21.453125 1557307705.9448
CHLD 6 21.671875 1557307705.9448
CHLD 7 21.699219 1557307705.9448
MEM 392.195312 1557307706.0452
CHLD 0 21.433594 1557307706.0522
CHLD 1 21.437500 1557307706.0523
CHLD 2 21.421875 1557307706.0523
CHLD 3 21.476562 1557307706.0523
CHLD 4 21.414062 1557307706.0523
CHLD 5 21.746094 1557307706.0524
CHLD 6 21.671875 1557307706.0524
CHLD 7 21.699219 1557307706.0524
MEM 392.195312 1557307706.1531
CHLD 0 21.433594 1557307706.1648
CHLD 1 21.437500 1557307706.1648
CHLD 2 21.421875 1557307706.1649
CHLD 3 21.476562 1557307706.1649
CHLD 4 21.707031 1557307706.1649
CHLD 5 21.746094 1557307706.1649
CHLD 6 21.671875 1557307706.1650
CHLD 7 21.699219 1557307706.1650
MEM 392.195312 1557307706.2691
CHLD 0 21.433594 1557307706.2763
CHLD 1 21.437500 1557307706.2764
CHLD 2 21.714844 1557307706.2764
CHLD 3 21.769531 1557307706.2764
CHLD 4 21.707031 1557307706.2764
CHLD 5 21.746094 1557307706.2765
CHLD 6 21.671875 1557307706.2765
CHLD 7 21.699219 1557307706.2765
MEM 392.195312 1557307706.3776
CHLD 0 21.433594 1557307706.3859
CHLD 1 21.730469 1557307706.3860
CHLD 2 21.714844 1557307706.3861
CHLD 3 21.769531 1557307706.3863
CHLD 4 21.707031 1557307706.3864
CHLD 5 21.746094 1557307706.3865
CHLD 6 21.671875 1557307706.3866
CHLD 7 21.699219 1557307706.3866
MEM 392.195312 1557307706.4876
CHLD 0 21.726562 1557307706.4959
CHLD 1 21.730469 1557307706.4960
CHLD 2 21.714844 1557307706.4960
CHLD 3 21.769531 1557307706.4960
CHLD 4 21.707031 1557307706.4960
CHLD 5 21.746094 1557307706.4961
CHLD 6 21.671875 1557307706.4961
CHLD 7 21.699219 1557307706.4961
MEM 392.195312 1557307706.6037
CHLD 0 21.726562 1557307706.6138
CHLD 1 21.730469 1557307706.6139
CHLD 2 21.714844 1557307706.6139
CHLD 3 21.769531 1557307706.6140
CHLD 4 21.707031 1557307706.6140
CHLD 5 21.746094 1557307706.6141
CHLD 6 22.265625 1557307706.6141
CHLD 7 21.992188 1557307706.6141
MEM 392.199219 1557307706.7154
CHLD 0 21.726562 1557307706.7223
CHLD 1 21.730469 1557307706.7224
CHLD 2 21.714844 1557307706.7224
CHLD 3 21.769531 1557307706.7224
CHLD 4 21.707031 1557307706.7224
CHLD 5 22.039062 1557307706.7225
CHLD 6 21.964844 1557307706.7225
CHLD 7 21.992188 1557307706.7225
MEM 392.195312 1557307706.8300
CHLD 0 21.726562 1557307706.8377
CHLD 1 21.730469 1557307706.8377
CHLD 2 21.714844 1557307706.8377
CHLD 3 21.769531 1557307706.8378
CHLD 4 22.000000 1557307706.8378
CHLD 5 22.039062 1557307706.8378
CHLD 6 21.964844 1557307706.8378
CHLD 7 21.992188 1557307706.8379
MEM 392.195312 1557307706.9398
CHLD 0 21.726562 1557307706.9491
CHLD 1 21.730469 1557307706.9491
CHLD 2 21.714844 1557307706.9492
CHLD 3 22.062500 1557307706.9492
CHLD 4 22.000000 1557307706.9493
CHLD 5 22.039062 1557307706.9493
CHLD 6 21.964844 1557307706.9493
CHLD 7 21.992188 1557307706.9493
MEM 392.195312 1557307707.0544
CHLD 0 21.726562 1557307707.0647
CHLD 1 21.730469 1557307707.0648
CHLD 2 22.007812 1557307707.0648
CHLD 3 22.062500 1557307707.0648
CHLD 4 22.000000 1557307707.0648
CHLD 5 22.039062 1557307707.0649
CHLD 6 21.964844 1557307707.0649
CHLD 7 21.992188 1557307707.0649
MEM 392.195312 1557307707.1654
CHLD 0 22.027344 1557307707.1729
CHLD 1 22.023438 1557307707.1729
CHLD 2 22.007812 1557307707.1730
CHLD 3 22.062500 1557307707.1730
CHLD 4 22.000000 1557307707.1730
CHLD 5 22.039062 1557307707.1730
CHLD 6 21.964844 1557307707.1731
CHLD 7 21.992188 1557307707.1731
MEM 392.195312 1557307707.2787
CHLD 0 22.027344 1557307707.2863
CHLD 1 22.023438 1557307707.2863
CHLD 2 22.007812 1557307707.2863
CHLD 3 22.062500 1557307707.2864
CHLD 4 22.000000 1557307707.2864
CHLD 5 22.039062 1557307707.2864
CHLD 6 21.964844 1557307707.2864
CHLD 7 22.285156 1557307707.2865
MEM 392.195312 1557307707.3888
CHLD 0 22.027344 1557307707.3963
CHLD 1 22.023438 1557307707.3963
CHLD 2 22.007812 1557307707.3963
CHLD 3 22.062500 1557307707.3964
CHLD 4 22.000000 1557307707.3964
CHLD 5 22.039062 1557307707.3964
CHLD 6 22.257812 1557307707.3964
CHLD 7 22.285156 1557307707.3964
MEM 392.195312 1557307707.5010
CHLD 0 22.027344 1557307707.5076
CHLD 1 22.023438 1557307707.5076
CHLD 2 22.007812 1557307707.5076
CHLD 3 22.062500 1557307707.5077
CHLD 4 22.000000 1557307707.5077
CHLD 5 22.332031 1557307707.5077
CHLD 6 22.257812 1557307707.5077
CHLD 7 22.285156 1557307707.5077
MEM 392.195312 1557307707.6098
CHLD 0 22.027344 1557307707.6178
CHLD 1 22.023438 1557307707.6179
CHLD 2 22.007812 1557307707.6179
CHLD 3 22.062500 1557307707.6179
CHLD 4 22.292969 1557307707.6179
CHLD 5 22.332031 1557307707.6180
CHLD 6 22.257812 1557307707.6180
CHLD 7 22.285156 1557307707.6180
MEM 392.195312 1557307707.7186
CHLD 0 22.027344 1557307707.7258
CHLD 1 22.023438 1557307707.7259
CHLD 2 22.300781 1557307707.7259
CHLD 3 22.355469 1557307707.7259
CHLD 4 22.292969 1557307707.7259
CHLD 5 22.332031 1557307707.7260
CHLD 6 22.257812 1557307707.7260
CHLD 7 22.285156 1557307707.7260
MEM 392.195312 1557307707.8303
CHLD 0 22.027344 1557307707.8390
CHLD 1 22.316406 1557307707.8390
CHLD 2 22.300781 1557307707.8391
CHLD 3 22.355469 1557307707.8391
CHLD 4 22.292969 1557307707.8391
CHLD 5 22.332031 1557307707.8391
CHLD 6 22.257812 1557307707.8392
CHLD 7 22.285156 1557307707.8392
MEM 392.195312 1557307707.9462
CHLD 0 22.320312 1557307707.9533
CHLD 1 22.316406 1557307707.9533
CHLD 2 22.300781 1557307707.9533
CHLD 3 22.355469 1557307707.9533
CHLD 4 22.292969 1557307707.9534
CHLD 5 22.332031 1557307707.9534
CHLD 6 22.257812 1557307707.9534
CHLD 7 22.285156 1557307707.9534
MEM 392.195312 1557307708.0635
CHLD 0 22.320312 1557307708.0700
CHLD 1 22.316406 1557307708.0701
CHLD 2 22.300781 1557307708.0701
CHLD 3 22.355469 1557307708.0701
CHLD 4 22.292969 1557307708.0701
CHLD 5 22.332031 1557307708.0702
CHLD 6 22.550781 1557307708.0702
CHLD 7 22.578125 1557307708.0702
MEM 392.199219 1557307708.1801
CHLD 0 22.320312 1557307708.1880
CHLD 1 22.316406 1557307708.1881
CHLD 2 22.300781 1557307708.1881
CHLD 3 22.355469 1557307708.1881
CHLD 4 22.292969 1557307708.1881
CHLD 5 22.625000 1557307708.1881
CHLD 6 22.550781 1557307708.1882
CHLD 7 22.578125 1557307708.1882
MEM 392.199219 1557307708.2930
CHLD 0 22.320312 1557307708.3013
CHLD 1 22.316406 1557307708.3014
CHLD 2 22.300781 1557307708.3014
CHLD 3 22.355469 1557307708.3014
CHLD 4 22.585938 1557307708.3015
CHLD 5 22.625000 1557307708.3015
CHLD 6 22.550781 1557307708.3015
CHLD 7 22.578125 1557307708.3015
MEM 392.199219 1557307708.4085
CHLD 0 22.320312 1557307708.4162
CHLD 1 22.316406 1557307708.4162
CHLD 2 22.593750 1557307708.4163
CHLD 3 22.648438 1557307708.4163
CHLD 4 22.585938 1557307708.4163
CHLD 5 22.625000 1557307708.4163
CHLD 6 22.550781 1557307708.4164
CHLD 7 22.578125 1557307708.4164
MEM 392.199219 1557307708.5175
CHLD 0 22.320312 1557307708.5273
CHLD 1 22.609375 1557307708.5274
CHLD 2 22.593750 1557307708.5275
CHLD 3 22.648438 1557307708.5275
CHLD 4 22.585938 1557307708.5275
CHLD 5 22.625000 1557307708.5276
CHLD 6 22.550781 1557307708.5276
CHLD 7 22.578125 1557307708.5277
MEM 392.199219 1557307708.6279
CHLD 0 22.613281 1557307708.6373
CHLD 1 22.609375 1557307708.6373
CHLD 2 22.593750 1557307708.6373
CHLD 3 22.648438 1557307708.6374
CHLD 4 22.585938 1557307708.6374
CHLD 5 22.625000 1557307708.6374
CHLD 6 22.550781 1557307708.6374
CHLD 7 22.578125 1557307708.6374
MEM 392.199219 1557307708.7390
CHLD 0 22.613281 1557307708.7470
CHLD 1 22.609375 1557307708.7470
CHLD 2 22.593750 1557307708.7470
CHLD 3 22.648438 1557307708.7471
CHLD 4 22.585938 1557307708.7471
CHLD 5 22.625000 1557307708.7471
CHLD 6 22.550781 1557307708.7471
CHLD 7 22.871094 1557307708.7472
MEM 392.199219 1557307708.8500
CHLD 0 22.613281 1557307708.8576
CHLD 1 22.609375 1557307708.8577
CHLD 2 22.593750 1557307708.8577
CHLD 3 22.648438 1557307708.8577
CHLD 4 22.585938 1557307708.8577
CHLD 5 22.625000 1557307708.8578
CHLD 6 22.843750 1557307708.8578
CHLD 7 22.871094 1557307708.8578
MEM 392.023438 1557307708.9603
CHLD 0 22.613281 1557307708.9692
CHLD 1 22.609375 1557307708.9693
CHLD 2 22.593750 1557307708.9693
CHLD 3 22.648438 1557307708.9693
CHLD 4 22.878906 1557307708.9693
CHLD 5 22.921875 1557307708.9693
CHLD 6 22.843750 1557307708.9694
CHLD 7 22.871094 1557307708.9694
MEM 392.199219 1557307709.0761
CHLD 0 22.613281 1557307709.0864
CHLD 1 22.609375 1557307709.0864
CHLD 2 22.593750 1557307709.0865
CHLD 3 22.941406 1557307709.0865
CHLD 4 22.878906 1557307709.0865
CHLD 5 22.921875 1557307709.0865
CHLD 6 22.843750 1557307709.0866
CHLD 7 22.871094 1557307709.0866
MEM 392.199219 1557307709.1888
CHLD 0 22.613281 1557307709.1997
CHLD 1 22.609375 1557307709.1997
CHLD 2 22.886719 1557307709.1998
CHLD 3 22.941406 1557307709.1998
CHLD 4 22.878906 1557307709.1998
CHLD 5 22.921875 1557307709.1999
CHLD 6 22.843750 1557307709.1999
CHLD 7 22.871094 1557307709.1999
MEM 392.199219 1557307709.3024
CHLD 0 22.906250 1557307709.3101
CHLD 1 22.906250 1557307709.3101
CHLD 2 22.886719 1557307709.3101
CHLD 3 22.941406 1557307709.3102
CHLD 4 22.878906 1557307709.3102
CHLD 5 22.921875 1557307709.3102
CHLD 6 22.843750 1557307709.3102
CHLD 7 22.871094 1557307709.3103
MEM 392.199219 1557307709.4137
CHLD 0 22.906250 1557307709.4223
CHLD 1 22.906250 1557307709.4223
CHLD 2 22.886719 1557307709.4224
CHLD 3 22.941406 1557307709.4224
CHLD 4 22.878906 1557307709.4224
CHLD 5 22.921875 1557307709.4224
CHLD 6 22.843750 1557307709.4225
CHLD 7 23.164062 1557307709.4225
MEM 392.199219 1557307709.5233
CHLD 0 22.906250 1557307709.5298
CHLD 1 22.906250 1557307709.5299
CHLD 2 22.886719 1557307709.5299
CHLD 3 22.941406 1557307709.5299
CHLD 4 22.878906 1557307709.5299
CHLD 5 22.921875 1557307709.5300
CHLD 6 23.136719 1557307709.5300
CHLD 7 23.164062 1557307709.5300
MEM 392.199219 1557307709.6334
CHLD 0 22.906250 1557307709.6420
CHLD 1 22.906250 1557307709.6421
CHLD 2 22.886719 1557307709.6421
CHLD 3 22.941406 1557307709.6422
CHLD 4 22.878906 1557307709.6422
CHLD 5 23.214844 1557307709.6422
CHLD 6 23.136719 1557307709.6422
CHLD 7 23.164062 1557307709.6423
MEM 392.199219 1557307709.7446
CHLD 0 22.906250 1557307709.7521
CHLD 1 22.906250 1557307709.7521
CHLD 2 22.886719 1557307709.7521
CHLD 3 22.941406 1557307709.7522
CHLD 4 23.171875 1557307709.7522
CHLD 5 23.214844 1557307709.7522
CHLD 6 23.136719 1557307709.7522
CHLD 7 23.164062 1557307709.7523
MEM 392.199219 1557307709.8603
CHLD 0 22.906250 1557307709.8698
CHLD 1 22.906250 1557307709.8698
CHLD 2 23.179688 1557307709.8699
CHLD 3 23.234375 1557307709.8699
CHLD 4 23.171875 1557307709.8699
CHLD 5 23.214844 1557307709.8699
CHLD 6 23.136719 1557307709.8700
CHLD 7 23.164062 1557307709.8700
MEM 392.199219 1557307709.9720
CHLD 0 22.906250 1557307709.9802
CHLD 1 23.199219 1557307709.9803
CHLD 2 23.179688 1557307709.9803
CHLD 3 23.234375 1557307709.9803
CHLD 4 23.171875 1557307709.9804
CHLD 5 23.214844 1557307709.9804
CHLD 6 23.136719 1557307709.9804
CHLD 7 23.164062 1557307709.9804
MEM 392.199219 1557307710.0848
CHLD 0 23.199219 1557307710.0925
CHLD 1 23.199219 1557307710.0926
CHLD 2 23.179688 1557307710.0926
CHLD 3 23.234375 1557307710.0926
CHLD 4 23.171875 1557307710.0927
CHLD 5 23.214844 1557307710.0927
CHLD 6 23.136719 1557307710.0927
CHLD 7 23.164062 1557307710.0927
MEM 392.199219 1557307710.1965
CHLD 0 23.199219 1557307710.2046
CHLD 1 23.199219 1557307710.2046
CHLD 2 23.179688 1557307710.2047
CHLD 3 23.234375 1557307710.2047
CHLD 4 23.171875 1557307710.2047
CHLD 5 23.214844 1557307710.2047
CHLD 6 23.136719 1557307710.2047
CHLD 7 23.457031 1557307710.2048
MEM 392.199219 1557307710.3068
CHLD 0 23.199219 1557307710.3154
CHLD 1 23.199219 1557307710.3154
CHLD 2 23.179688 1557307710.3154
CHLD 3 23.234375 1557307710.3155
CHLD 4 23.171875 1557307710.3155
CHLD 5 23.507812 1557307710.3156
CHLD 6 23.429688 1557307710.3157
CHLD 7 23.457031 1557307710.3157
MEM 392.199219 1557307710.4165
CHLD 0 23.199219 1557307710.4249
CHLD 1 23.199219 1557307710.4250
CHLD 2 23.179688 1557307710.4250
CHLD 3 23.234375 1557307710.4250
CHLD 4 23.464844 1557307710.4250
CHLD 5 23.507812 1557307710.4250
CHLD 6 23.429688 1557307710.4251
CHLD 7 23.457031 1557307710.4251
MEM 392.199219 1557307710.5301
CHLD 0 23.199219 1557307710.5411
CHLD 1 23.199219 1557307710.5411
CHLD 2 23.179688 1557307710.5412
CHLD 3 23.527344 1557307710.5412
CHLD 4 23.464844 1557307710.5412
CHLD 5 23.507812 1557307710.5412
CHLD 6 23.429688 1557307710.5413
CHLD 7 23.457031 1557307710.5413
MEM 392.199219 1557307710.6475
CHLD 0 23.199219 1557307710.6559
CHLD 1 23.789062 1557307710.6559
CHLD 2 23.472656 1557307710.6559
CHLD 3 23.527344 1557307710.6560
CHLD 4 23.464844 1557307710.6560
CHLD 5 23.507812 1557307710.6560
CHLD 6 23.429688 1557307710.6560
CHLD 7 23.457031 1557307710.6561
MEM 392.199219 1557307710.7643
CHLD 0 23.492188 1557307710.7732
CHLD 1 23.492188 1557307710.7733
CHLD 2 23.472656 1557307710.7733
CHLD 3 23.527344 1557307710.7733
CHLD 4 23.464844 1557307710.7733
CHLD 5 23.507812 1557307710.7733
CHLD 6 23.429688 1557307710.7734
CHLD 7 23.457031 1557307710.7734
MEM 392.199219 1557307710.8741
CHLD 0 23.492188 1557307710.8807
CHLD 1 23.492188 1557307710.8807
CHLD 2 23.472656 1557307710.8808
CHLD 3 23.527344 1557307710.8808
CHLD 4 23.464844 1557307710.8808
CHLD 5 23.507812 1557307710.8808
CHLD 6 23.429688 1557307710.8808
CHLD 7 23.750000 1557307710.8809
MEM 392.199219 1557307710.9817
CHLD 0 23.492188 1557307710.9897
CHLD 1 23.492188 1557307710.9897
CHLD 2 23.472656 1557307710.9898
CHLD 3 23.527344 1557307710.9898
CHLD 4 23.464844 1557307710.9898
CHLD 5 23.507812 1557307710.9899
CHLD 6 23.722656 1557307710.9899
CHLD 7 23.750000 1557307710.9899
MEM 392.199219 1557307711.0909
CHLD 0 23.492188 1557307711.0982
CHLD 1 23.492188 1557307711.0982
CHLD 2 23.472656 1557307711.0982
CHLD 3 23.527344 1557307711.0983
CHLD 4 23.464844 1557307711.0983
CHLD 5 23.800781 1557307711.0983
CHLD 6 23.722656 1557307711.0983
CHLD 7 23.750000 1557307711.0984
MEM 392.199219 1557307711.2010
CHLD 0 23.492188 1557307711.2079
CHLD 1 23.492188 1557307711.2080
CHLD 2 23.472656 1557307711.2080
CHLD 3 23.820312 1557307711.2080
CHLD 4 23.757812 1557307711.2080
CHLD 5 23.800781 1557307711.2080
CHLD 6 23.722656 1557307711.2081
CHLD 7 23.750000 1557307711.2081
MEM 392.199219 1557307711.3085
CHLD 0 23.492188 1557307711.3179
CHLD 1 23.492188 1557307711.3180
CHLD 2 23.765625 1557307711.3180
CHLD 3 23.820312 1557307711.3180
CHLD 4 23.757812 1557307711.3180
CHLD 5 23.800781 1557307711.3181
CHLD 6 23.722656 1557307711.3181
CHLD 7 23.750000 1557307711.3181
MEM 392.203125 1557307711.4194
CHLD 0 23.492188 1557307711.4281
CHLD 1 23.785156 1557307711.4282
CHLD 2 23.765625 1557307711.4282
CHLD 3 23.820312 1557307711.4282
CHLD 4 23.757812 1557307711.4282
CHLD 5 23.800781 1557307711.4283
CHLD 6 23.722656 1557307711.4283
CHLD 7 23.750000 1557307711.4283
MEM 392.203125 1557307711.5347
CHLD 0 23.785156 1557307711.5446
CHLD 1 23.785156 1557307711.5446
CHLD 2 23.765625 1557307711.5446
CHLD 3 23.820312 1557307711.5447
CHLD 4 23.757812 1557307711.5447
CHLD 5 23.800781 1557307711.5447
CHLD 6 23.722656 1557307711.5447
CHLD 7 23.750000 1557307711.5448
MEM 392.203125 1557307711.6464
CHLD 0 23.785156 1557307711.6558
CHLD 1 23.785156 1557307711.6558
CHLD 2 23.765625 1557307711.6559
CHLD 3 23.820312 1557307711.6559
CHLD 4 23.757812 1557307711.6559
CHLD 5 23.800781 1557307711.6559
CHLD 6 24.015625 1557307711.6560
CHLD 7 24.046875 1557307711.6560
MEM 392.203125 1557307711.7572
CHLD 0 23.785156 1557307711.7665
CHLD 1 23.785156 1557307711.7665
CHLD 2 23.765625 1557307711.7665
CHLD 3 23.820312 1557307711.7666
CHLD 4 23.757812 1557307711.7666
CHLD 5 24.093750 1557307711.7666
CHLD 6 24.015625 1557307711.7666
CHLD 7 24.046875 1557307711.7666
MEM 392.203125 1557307711.8683
CHLD 0 23.785156 1557307711.8798
CHLD 1 23.785156 1557307711.8799
CHLD 2 23.765625 1557307711.8799
CHLD 3 23.820312 1557307711.8799
CHLD 4 24.050781 1557307711.8800
CHLD 5 24.093750 1557307711.8800
CHLD 6 24.015625 1557307711.8800
CHLD 7 24.046875 1557307711.8800
MEM 392.203125 1557307711.9848
CHLD 0 23.785156 1557307711.9926
